搭乘路線名稱,搭乘附屬路線名稱,搭乘公車路線方向,站序資料,站牌代碼,站間距離
1132,1132A,1,7,247730,837.75
1132,1132A,1,8,237554,534.82
1132,1132A,1,9,237555,1470.24
1132,1132A,1,10,237556,635.31
1132,1132A,1,11,237557,464.15
1132,1132A,1,12,237558,146.47
1132,1132A,1,13,182928,163.32
1132,1132A,1,14,237559,264.12
1132,1132A,1,15,309070,275.21
1132,1132A,1,16,247731,1158.8
1132,1132A,1,17,182929,258.18
1132,1132A,1,18,182930,557.07
1132,1132A,1,19,237561,720.07
1132,1132A,1,20,237562,718.1
1132,1132A,1,21,237563,1387.38
1132,1132A,1,22,237564,146.43
1132,1132A,1,23,237565,1047.84
1132,1132A,1,24,237566,616.63
1132,1132A,1,25,182932,916.88
1132,1132A,1,26,237567,1203.47
1132,1132A,1,27,237568,749.05
1132,1132A,1,28,237569,563.59
1132,1132A,1,29,182934,279.68
1132,1132A,1,30,182935,652.55
1132,1132A,1,31,237570,409.22
1132,1132A,1,32,182226,963.5
1132,1132A,1,33,276035,685.12
1132,1132A,1,34,182369,297.52
1132,1132A,1,35,237571,358.07
1132,1132A,1,36,237572,265.63
1132,1132A,1,37,286982,643.48
1132,1132A,1,38,286981,340.75
1132,1132A,1,39,275459,1522.03
1132,1132A,1,40,247732,626.61
1132,1132A,1,41,182942,326.25
1132,1132A,1,42,182305,503.78
1132,1132A,1,43,182944,853.59
1132,1132A,1,44,237574,197
1132,1132A,1,45,247733,459.17
1132,1132A,1,46,247734,341.85
1132,1132A,1,47,246303,851.21
1132,1132A,1,48,222369,716.05
1132,1132A,1,49,286980,307.56
1132,1132A,1,50,151863,181.97
1132,1132A,1,51,237579,433.07
1132,1132A,1,52,237703,1158.41
1132,1132A,1,53,237704,341.78
1132,1132A,1,54,182243,393.14
1132,1132A,1,55,275455,367.95
1132,1132A,1,56,302998,1873.73
1132,1132A,1,57,286979,2097.23
1132,1132A,1,58,307559,362.67
1133,1133,0,1,307560,
1133,1133,0,2,286975,470.85
1133,1133,0,3,182874,480.63
1133,1133,0,4,241908,359.93
1133,1133,0,5,182876,398.21
1133,1133,0,6,237391,340.45
1133,1133,0,7,237516,549.41
1133,1133,0,8,222367,1036.82
1133,1133,0,9,286983,169.72
1133,1133,0,10,222369,165.17
1133,1133,0,11,182389,834.58
1133,1133,0,12,247718,883.37
