RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopUID,StopID,StopName,StopBoarding,StopSequence,PositionLon,PositionLat,StationID,LocationCityCode,Dist_Cum,Dist_Intv
THB1032,1032,1032,THB103201,103201,1032,0,THB282701,282701,南榮路口,0,13,121.742153,25.126523,124098,KEE,5650.716627,318.5403242
THB1032,1032,1032,THB103201,103201,1032,0,THB295967,295967,三坑,0,14,121.742802,25.123472,124099,KEE,6010.894083,360.1774556
THB1032,1032,1032,THB103201,103201,1032,0,THB295968,295968,蓬萊隧道北口,0,15,121.743549,25.118288,124100,KEE,6587.489282,576.5951994
THB1032,1032,1032,THB103201,103201,1032,0,THB251099,251099,寶明寺,0,16,121.742993,25.115435,124101,KEE,6919.601713,332.112431
THB1032,1032,1032,THB103201,103201,1032,0,THB295969,295969,南榮公墓(英仁里),0,17,121.739714,25.112912,124102,KEE,7361.049695,441.4479815
THB1032,1032,1032,THB103201,103201,1032,0,THB251254,251254,海會寺,0,18,121.73599,25.110805,124103,KEE,7824.667039,463.6173442
THB1032,1032,1032,THB103201,103201,1032,0,THB247998,247998,八堵橋,0,19,121.734169,25.110616,124104,KEE,8012.965766,188.298727
THB1032,1032,1032,THB103201,103201,1032,0,THB283651,283651,八堵火車站,0,20,121.7289477,25.108155,125702,KEE,8609.421292,596.4555261
THB1032,1032,1032,THB103201,103201,1032,0,THB283653,283653,八堵加油站,0,21,121.726232,25.104342,127860,KEE,9145.482888,536.0615955
THB1032,1032,1032,THB103201,103201,1032,0,THB269684,269684,大華橋,0,22,121.717948,25.099542,125704,KEE,10207.39291,1061.910024
THB1032,1032,1032,THB103201,103201,1032,0,THB295923,295923,七堵國小,0,23,121.714965,25.098056,125705,KEE,10551.40073,344.0078215
THB1032,1032,1032,THB103201,103201,1032,0,THB269558,269558,南七堵,0,24,121.71172,25.09701,125706,KEE,10901.15749,349.7567569
THB1032,1032,1032,THB103201,103201,1032,0,THB284582,284582,陽明海運,0,25,121.7105481,25.0944768,126604,KEE,11223.43455,322.2770644
THB1032,1032,1032,THB103201,103201,1032,0,THB283685,283685,草濫,0,26,121.7069007,25.0904137,126605,KEE,11869.29131,645.8567543
